gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,2.273158691738958,0,0,-1.1145631287986442,1,1,0.8222009051632655,-0.796525231085305,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,1.369379058123207,1,0,0.13255515009432434,0.9560831383841478,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.4100994218432374,1,1,1.5384354122348645,2.224675188378599,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.43991649313097614,1,0,0.3920903288424788,1,1,1.1379423351948288,0.8180986437867002,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,2.273158691738958,1,0,-1.2774445836787656,1,1,0.7075369121518029,-0.9694307735875938,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.055833672077855064,1,0,-1.4544609850643233,-0.6993996869757595,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.0331224013585834,1,1,-1.5076384890696393,-0.932964546571919,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.1552834925186746,0,1,-0.6717545979860794,-0.9304701860072875,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,0.06632741908223598,1,0,0.4133988431223993,0.20832681867713482,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,-1.505976692069473,-0.9768476333195956,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.43991649313097614,1,1,-0.5444780367182193,0,1,-1.3265026160515319,-0.8154647121866665,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,1,1,-0.055833672077855064,0,0,-0.9758634490164798,-0.5317256794630075,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1.0266019361836989,-0.96519256802645,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.1960038562387048,0,0,-0.7781096059967111,-0.9600714029734013,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,1,0,0.5549717837226001,1,0,-1.5009913010689746,-0.6316325459720538,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4561227820644893,-0.9981711050491004,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,0.6543594081464871,1.5746183364508701,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,-1.479387940066815,-0.9589456296212224,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9987450287188385,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,-1.4660935640654862,-0.7445189170121029,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,2.273158691738958,0,0,-0.9109613101984924,0,1,-0.9991286070188055,-0.8618200855116769,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,1.1479131171958254,0.10223923572475378,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,1,1.2879383306831464,1,0,0.5413572121351905,1.2597329076502637,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.0965540357978854,1,0,0.09433381909050333,-0.1243723178726542,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.179085466098976,-0.5960713524355815,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.2879383306831464,1,1,1.6697173752479884,2.2578303172996304,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,0,1,0.5549717837226001,1,1,0.6659919871476498,0.7403319865371707,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,-1.4976677070686424,-0.8922380400078027,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-0.7073594915983407,1,0,-1.4960059100684764,-0.8761681772551325,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.43991649313097614,1,1,-0.62591876415828,1,1,0.9235705221733989,-0.33853414263420234,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.7888002190384014,1,1,-0.05356611392428149,-0.6468194492328191,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,1.4100994218432374,1,0,0.3070438351117673,1.141879889468249,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,-0.43991649313097614,1,0,-0.3408762181180675,0,0,-1.1852498710374113,-0.7036820405114985,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,-0.4889569279678058,-0.8801194209814072,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,2.273158691738958,1,0,0.8400143297628127,1,1,-0.15659752793458118,0.4184049557886224,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,2.273158691738958,1,0,-0.6666391278783103,1,1,0.3170146171127639,-0.4872465950582952,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,-1.4876969250676457,-0.925569760827215,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.32864719611392706,-0.5808403012002209,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-0.9516816739185228,1,1,0.684271754149477,-0.6725135704472535,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.30015585439803716,1,0,0.3170146171127639,-0.1845901552205725,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,2.273158691738958,0,0,-1.0331224013585834,0,1,-0.6767399889865777,-0.8900747892526356,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,0.22920887396235737,1,1,0.6859335511496436,0.4481386166785219,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,0,0.43281069256250915,1,1,0.9750862291785486,0.8058696548238166,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,1,-1.1552834925186746,1,1,1.1080299891918384,-0.832461682405837,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.30015585439803716,1,0,1.4669781412277214,0.23271857464100934,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,-0.43991649313097614,0,1,-0.21871512695797646,1,0,-0.2845558969473725,-0.31537852995899474,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,1,1,1.6137012404433893,1,0,-1.2849576910473786,-0.1900424300830856,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,1,1.5729808767233588,1,1,0.6875953481498096,1.6542392086333997,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.43991649313097614,0,0,-0.3408762181180675,1,1,0.8039211381614382,-0.09234296230380179,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.7178532386027215,1,1,1.4919050962302134,1.4433001860173045,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
1,-0.43991649313097614,0,0,1.002895784642934,1,1,0.31867641411292996,0.898602475461135,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.7073594915983407,1,0,-0.5288400559717926,-0.6821378289090175,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.5097830691320341,-0.8590166891248786,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.1779947632379461,1,0,-0.28954128794787104,-0.335200970552261,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2.273158691738958,0,0,-0.9516816739185228,1,1,0.32532360211359457,-0.732422371973005,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,0.9214550572028734,1,1,0.8321716871642622,1.1821428422991154,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,1.2027524182013078,-0.861753863549784,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.9109613101984924,1,1,1.001674981181207,-0.5443740741845461,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,1,0.9214550572028734,1,0,-1.517609271070636,-0.565278140155396,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,1,1,-0.5037576729981889,1,0,-1.4760643460664828,-0.8120211701682372,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.2064976032430856,1,1,1.3722557122182522,1.9520393712656452,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,2.273158691738958,1,0,-0.015113308357824713,1,1,1.3340343812144315,0.47222133682022976,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,0.43281069256250915,1,1,-1.4993295040688086,-0.6633970136933347,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-0.9516816739185228,0,0,-1.3514295710540236,-0.8927236677283504,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,0,1.125056875803025,1,0,-0.16324471593524553,0.5304525153113617,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
